gate_index,x1_m,y1_m,z1_m,x2_m,y2_m,z2_m
1,5.55111512312578E-16,2.25,0,5.55111512312578E-16,-2.25,0
2,4.48623695926113,2.25,0,4.48623695926114,-2.25,0
3,9.69534396504187,2.25,0,9.69534396504187,9.25,0
4,35.4308131007443,0.831756946826196,0,35.4308131007443,5.3317569468262,0
5,46.4691588987083,4.09149337402126,0,46.4691588987083,8.59149337402126,0
6,60.0500450209223,-4.96243070745478,0,60.0500450209223,-11.9624307074548,0
7,73.7549575004169,-4.96243070745478,0,73.7549575004169,-11.9624307074548,0
8,74.5225655210002,6.02111528480835,0,84.3846937209577,-7.3955842207068,0
9,85.1930402478958,6.02111528480835,0,85.1930402478958,13.0211152848083,0
10,110.674916158763,7.07434719759322,0,110.674916158763,2.57434719759322,0
11,125.910214362713,6.57423533091413,0,125.337195311639,-0.402271615051485,0
12,134.880009007526,5.83749655096215,0,135.4530280586,12.8140034969278,0
13,143.849803652339,5.10075777101016,0,143.276784601265,-1.87574917495546,0
14,152.819598297152,4.36401899105818,0,153.392617348226,11.3405259370238,0
15,167.41765677053,12.8140034969278,0,167.41765677053,-0.783609956070975,0
16,181.090407217498,2.25,0,181.090407217498,9.25,0
17,187.994835088421,-3.04758124491616,0,187.994835088421,-10.0475812449162,0
18,200.655117500201,0,0,200.655117500201,-11.9624307074548,0
19,214.671033680622,-3.04758124491616,0,214.671033680622,-10.0475812449162,0
20,223.563099878022,2.25,0,223.563099878022,9.25,0
21,239.513835339975,6.57423533091413,0,239.513835339975,-4.35803023709242,0
22,255.33950472251,-0.783609956070975,0,255.33950472251,-5.28360995607098,0
23,262.051916625333,6.57423533091413,0,266.688826739918,-3.6682430531738,0
24,274.195570931454,4.36401899105818,0,274.195570931454,8.86401899105818,0
25,296.164205066208,0.831756946826196,0,296.164205066208,-3.6682430531738,0
26,302.93033228337,8.86401899105818,0,308.866135893907,-3.04758124491616,0
27,315.935975787486,6.57423533091413,0,315.935975787486,11.0742353309141,0
28,336.297692795649,6.57423533091413,0,336.297692795649,11.0742353309141,0
29,355.724806528976,4.36401899105818,0,355.724806528976,-0.135981008941819,0
30,370.959708041505,2.25,0,370.959708041505,6.75,0
31,373.118082647375,1.32571068148387,0,377.618082647375,1.32571068148387,0
32,371.880803399794,-10.7881338074638,0,376.380803399794,-10.7881338074638,0
33,380.241529800208,-26.5095670542522,0,384.741529800208,-26.5095670542522,0
34,375.296004908152,-31.5701041531006,0,375.296004908152,-36.0701041531006,0
35,351.373465895414,-30.5349942919725,0,351.373465895414,-35.0349942919725,0
36,343.207599213182,-23.9792985048281,0,343.207599213182,-10.7881338074638,0
37,317.02376015758,-23.9792985048281,0,317.02376015758,-30.9792985048281,0
38,293.763657755729,-20.6794291083598,0,293.763657755729,-13.6794291083598,0
39,268.805954631294,-23.9792985048281,0,268.805954631294,-30.9792985048281,0
40,251.43062751701,-23.9792985048281,0,251.43062751701,-16.9792985048281,0
41,235.295220220664,-28.3989149699666,0,235.295220220664,-35.3989149699666,0
42,222.270903313576,-29.9787789146062,0,222.078231583869,-36.9761268125295,0
43,211.075146676898,-29.6705041470755,0,211.267818406605,-22.6731562491522,0
44,199.879390040221,-29.3622293795447,0,199.686718310514,-36.359577277468,0
45,188.683633403544,-29.0539546120139,0,188.876305133251,-22.0566067140906,0
46,177.487876766867,-28.7456798444832,0,177.29520503716,-35.7430277424065,0
47,152.819598297152,-22.6731562491521,0,152.819598297152,-15.6731562491521,0
48,140.038435721969,-22.0566067140906,0,140.038435721969,-26.5566067140906,0
49,120.466704409285,-23.9792985048281,0,120.466704409285,-19.4792985048281,0
50,107.435508580568,-20.6024521281183,0,107.435508580568,-25.1024521281183,0
51,93.1479243576954,-22.9799586238371,0,93.1479243576954,-27.4799586238371,0
52,75.2030612931714,-24.8622293795447,0,75.2030612931714,-29.3622293795447,0
