Loaded guess DOFs from: out_less_gates_twist_windowed_test1/opt_dofs_2026-08-23_01-07-13.npy (195 values)
Loaded endurance_tracks/Michigan-2019-endurance_gates.csv: 141 gates

===== Windowed sweep (window=6, step=5) =====
Obj funtion: (0.04557790412477701, 0.007908014827656983)   (rho_normalized calls: 147) 


Obj funtion: (0.04557790414239838, 0.007908014862170541)   (rho_normalized calls: 147) 


Obj funtion: (0.045577904333228135, 0.007908014839695068)   (rho_normalized calls: 147) 


Obj funtion: (0.04557790405448508, 0.007908014862593724)   (rho_normalized calls: 147) 


Obj funtion: (0.04557790413349501, 0.007908014814673119)   (rho_normalized calls: 147) 


Obj funtion: (0.04557790414888695, 0.00790801485573716)   (rho_normalized calls: 147) 


Obj funtion: (0.045577904148977555, 0.00790801485608688)   (rho_normalized calls: 147) 


Obj funtion: (0.04557790414926039, 0.007908014856421862)   (rho_normalized calls: 147) 


Obj funtion: (0.04557790414836406, 0.00790801485684424)   (rho_normalized calls: 147) 


Obj funtion: (0.04557790414446169, 0.007908014855580646)   (rho_normalized calls: 147) 


