distance_m,x_m,y_m
896.5000,114.6742,-223.7894
897.0000,114.5991,-224.2626
897.5000,114.5409,-224.7761
898.0000,114.5009,-225.3346
898.5000,114.4828,-225.8126
899.0000,114.4769,-226.2608
899.5000,114.4804,-226.7334
900.0000,114.4931,-227.2301
900.5000,114.5146,-227.7504
901.0000,114.5446,-228.2933
901.5000,114.5824,-228.8576
902.0000,114.6180,-229.3245
902.5000,114.6573,-229.7974
903.0000,114.7004,-230.2811
903.5000,114.7469,-230.7748
904.0000,114.7963,-231.2774
904.5000,114.8482,-231.7877
905.0000,114.9021,-232.3048
905.5000,114.9575,-232.8273
906.0000,115.0126,-233.3410
906.5000,115.0664,-233.8406
907.0000,115.1202,-234.3419
907.5000,115.1737,-234.8439
908.0000,115.2264,-235.3456
908.5000,115.2779,-235.8458
909.0000,115.3278,-236.3435
909.5000,115.3757,-236.8376
910.0000,115.4211,-237.3273
910.5000,115.4659,-237.8356
911.0000,115.5098,-238.3708
911.5000,115.5492,-238.8966
912.0000,115.5837,-239.4117
912.5000,115.6127,-239.9150
913.0000,115.6360,-240.4055
913.5000,115.6532,-240.8823
914.0000,115.6640,-241.3444
914.5000,115.6682,-241.8419
915.0000,115.6622,-242.4027
915.5000,115.6441,-242.9354
916.0000,115.6139,-243.4394
916.5000,115.5717,-243.9151
917.0000,115.5180,-244.3631
917.5000,115.4472,-244.8200
918.0000,115.3430,-245.3491
918.5000,115.2238,-245.8411
919.0000,115.0937,-246.3053
919.5000,114.9578,-246.7539
920.0000,114.8082,-247.2285
920.5000,114.6471,-247.7073
921.0000,114.4749,-248.1759
921.5000,114.2887,-248.6328
922.0000,114.0801,-249.0896
922.5000,113.8486,-249.5386
923.0000,113.5966,-249.9702
923.5000,113.3239,-250.3828
924.0000,113.0219,-250.7858
924.5000,112.6953,-251.1701
925.0000,112.3486,-251.5297
925.5000,111.9835,-251.8633
926.0000,111.5865,-252.1819
926.5000,111.1738,-252.4709
927.0000,110.7492,-252.7289
927.5000,110.3062,-252.9598
928.0000,109.8389,-253.1648
928.5000,109.3686,-253.3337
929.0000,108.8987,-253.4669
929.5000,108.3960,-253.5711
930.0000,107.8982,-253.6360
930.5000,107.4090,-253.6633
931.0000,106.9063,-253.6542
931.5000,106.4082,-253.6096
932.0000,105.9173,-253.5340
932.5000,105.4292,-253.4320
933.0000,104.9455,-253.3031
933.5000,104.4693,-253.1452
934.0000,104.0053,-252.9584
934.5000,103.5538,-252.7421
935.0000,103.1165,-252.4971
935.5000,102.6965,-252.2260
936.0000,102.2929,-251.9298
936.5000,101.9063,-251.6109
937.0000,101.5371,-251.2719
937.5000,101.1853,-250.9157
938.0000,100.8505,-250.5451
938.5000,100.5286,-250.1582
939.0000,100.2228,-249.7619
939.5000,99.9325,-249.3589
940.0000,99.6498,-248.9409
940.5000,99.3809,-248.5197
941.0000,99.1240,-248.0952
941.5000,98.8742,-247.6611
942.0000,98.6341,-247.2235
942.5000,98.4029,-246.7814
943.0000,98.1801,-246.3341
943.5000,97.9642,-245.8816
944.0000,97.7536,-245.4236
944.5000,97.5480,-244.9631
945.0000,97.3497,-244.5089
945.5000,97.1499,-244.0448
946.0000,96.9521,-243.5828
946.5000,96.7588,-243.1337
947.0000,96.5536,-242.6650
947.5000,96.3504,-242.2146
948.0000,96.1366,-241.7610
948.5000,95.9137,-241.3140
949.0000,95.6804,-240.8763
949.5000,95.4312,-240.4416
950.0000,95.1705,-240.0192
950.5000,94.8947,-239.6020
951.0000,94.6093,-239.1946
951.5000,94.3179,-238.7977
952.0000,94.0025,-238.4026
952.5000,93.6871,-238.0494
953.0000,93.3246,-237.6840
953.5000,92.9612,-237.3478
954.0000,92.5905,-237.0262
954.5000,92.1907,-236.6959
955.0000,91.7983,-236.3831
955.5000,91.4073,-236.0787
956.0000,91.0055,-235.7705
956.5000,90.5998,-235.4617
957.0000,90.1987,-235.1564
957.5000,89.8005,-234.8514
958.0000,89.4093,-234.5480
958.5000,89.0058,-234.2291
959.0000,88.6132,-233.9110
959.5000,88.2386,-233.5982
960.0000,87.8560,-233.2679
960.5000,87.4797,-232.9311
961.0000,87.1226,-232.6018
961.5000,86.7610,-232.2635
962.0000,86.3952,-231.9246
962.5000,86.0263,-231.5863
963.0000,85.6598,-231.2489
963.5000,85.2935,-230.9076
964.0000,84.9291,-230.5632
964.5000,84.5678,-230.2173
965.0000,84.2078,-229.8701
965.5000,83.8462,-229.5217
966.0000,83.4833,-229.1760
966.5000,83.1195,-228.8374
967.0000,82.7434,-228.5002
967.5000,82.3629,-228.1766
968.0000,81.9734,-227.8670
968.5000,81.5670,-227.5697
969.0000,81.1533,-227.2952
969.5000,80.7234,-227.0390
970.0000,80.2825,-226.8038
970.5000,79.8338,-226.5879
971.0000,79.3789,-226.3853
971.5000,78.9170,-226.1903
972.0000,78.4635,-226.0186
972.5000,77.9886,-225.8664
973.0000,77.4917,-225.7362
973.5000,77.0205,-225.6360
974.0000,76.5241,-225.5500
974.5000,76.0113,-225.4769
975.0000,75.5249,-225.4181
975.5000,75.0266,-225.3645
976.0000,74.5206,-225.3136
976.5000,74.0175,-225.2631
977.0000,73.5173,-225.2097
977.5000,73.0221,-225.1506
978.0000,72.5240,-225.0815
978.5000,72.0193,-224.9978
979.0000,71.5323,-224.9000
979.5000,71.0568,-224.7841
980.0000,70.5639,-224.6385
980.5000,70.0971,-224.4731
981.0000,69.6445,-224.2863
981.5000,69.1898,-224.0764
982.0000,68.7422,-223.8590
982.5000,68.2978,-223.6363
983.0000,67.8577,-223.4015
983.5000,67.4223,-223.1488
984.0000,67.0041,-222.8835
984.5000,66.5930,-222.5990
985.0000,66.1885,-222.2962
985.5000,65.8020,-221.9869
986.0000,65.4189,-221.6638
986.5000,65.0398,-221.3314
987.0000,64.6690,-220.9984
987.5000,64.2979,-220.6620
988.0000,63.9253,-220.3259
988.5000,63.5497,-219.9933
989.0000,63.1703,-219.6678
989.5000,62.7845,-219.3509
990.0000,62.3877,-219.0421
990.5000,61.9848,-218.7473
991.0000,61.5737,-218.4657
991.5000,61.1517,-218.1950
992.0000,60.7249,-217.9365
992.5000,60.3008,-217.6922
993.0000,59.8714,-217.4640
993.5000,59.4135,-217.2463
994.0000,58.9499,-217.0524
994.5000,58.5001,-216.8869
995.0000,58.0210,-216.7320
995.5000,57.5136,-216.5884
996.0000,57.0405,-216.4708
996.5000,56.5594,-216.3652
997.0000,56.0628,-216.2694
997.5000,55.5537,-216.1837
998.0000,55.0566,-216.1112
998.5000,54.5598,-216.0491
999.0000,54.0604,-215.9965
999.5000,53.5613,-215.9536
1000.0000,53.0548,-215.9196
1000.5000,52.5435,-215.8951
1001.0000,52.0414,-215.8809
1001.5000,51.5509,-215.8767
1002.0000,51.0520,-215.8826
1002.5000,50.5341,-215.9003
1003.0000,50.0360,-215.9290
1003.5000,49.5572,-215.9677
1004.0000,49.0583,-216.0199
1004.5000,48.5611,-216.0831
1005.0000,48.0735,-216.1540
1005.5000,47.5727,-216.2325
1006.0000,47.0613,-216.3155
1006.5000,46.5740,-216.3964
1007.0000,46.0765,-216.4802
1007.5000,45.5582,-216.5683
1008.0000,45.1173,-216.6439
1008.5000,44.5953,-216.7348
1009.0000,44.1385,-216.8180
1009.5000,43.6451,-216.9148
1010.0000,43.2067,-217.0054
1010.5000,42.6655,-217.1193
1011.0000,42.2404,-217.2091
1011.5000,41.7542,-217.3112
1012.0000,41.2025,-217.4259
1012.5000,40.7460,-217.5198
1013.0000,40.2698,-217.6165
1013.5000,39.7673,-217.7170
1014.0000,39.2447,-217.8196
1014.5000,38.7640,-217.9119
1015.0000,38.2927,-218.0003
1015.5000,37.8081,-218.0899
1016.0000,37.3050,-218.1818
1016.5000,36.7791,-218.2773
1017.0000,36.3298,-218.3584
1017.5000,35.8672,-218.4417
1018.0000,35.3855,-218.5281
1018.5000,34.8844,-218.6176
1019.0000,34.3635,-218.7103
1019.5000,33.8241,-218.8058
1020.0000,33.3669,-218.8863
1020.5000,32.8972,-218.9684
1021.0000,32.4156,-219.0520
1021.5000,31.9226,-219.1368
1022.0000,31.4189,-219.2227
1022.5000,30.9053,-219.3093
1023.0000,30.3825,-219.3963
1023.5000,29.8923,-219.4769
1024.0000,29.4089,-219.5552
1024.5000,28.9202,-219.6332
1025.0000,28.4270,-219.7106
1025.5000,27.9301,-219.7872
1026.0000,27.4301,-219.8627
1026.5000,26.9278,-219.9369
1027.0000,26.4241,-220.0096
1027.5000,25.9212,-220.0804
1028.0000,25.4190,-220.1490
1028.5000,24.9176,-220.2155
1029.0000,24.4178,-220.2795
1029.5000,23.9201,-220.3410
1030.0000,23.4254,-220.3997
1030.5000,22.9341,-220.4554
1031.0000,22.4470,-220.5081
1031.5000,21.9398,-220.5600
1032.0000,21.4221,-220.6096
1032.5000,20.9110,-220.6553
1033.0000,20.4071,-220.6967
1033.5000,19.9108,-220.7340
1034.0000,19.4222,-220.7671
1034.5000,18.9416,-220.7959
1035.0000,18.4605,-220.8211
1035.5000,17.9375,-220.8442
1036.0000,17.4243,-220.8624
1036.5000,16.9204,-220.8761
1037.0000,16.4250,-220.8857
1037.5000,15.9371,-220.8918
1038.0000,15.4553,-220.8948
1038.5000,14.9652,-220.8955
1039.0000,14.4666,-220.8947
1039.5000,13.9686,-220.8929
1040.0000,13.4701,-220.8899
1040.5000,12.9703,-220.8851
1041.0000,12.4686,-220.8781
1041.5000,11.9677,-220.8686
1042.0000,11.4750,-220.8565
1042.5000,10.9796,-220.8414
1043.0000,10.4812,-220.8230
1043.5000,9.9801,-220.8011
1044.0000,9.4764,-220.7757
1044.5000,8.9702,-220.7464
1045.0000,8.4715,-220.7140
1045.5000,7.9744,-220.6780
1046.0000,7.4760,-220.6383
1046.5000,6.9770,-220.5948
1047.0000,6.4778,-220.5476
1047.5000,5.9791,-220.4966
1048.0000,5.4804,-220.4418
1048.5000,4.9756,-220.3825
1049.0000,4.4734,-220.3195
1049.5000,3.9743,-220.2530
1050.0000,3.4792,-220.1830
1050.5000,2.9888,-220.1098
1051.0000,2.5038,-220.0335
1051.5000,2.0022,-219.9503
1052.0000,1.4921,-219.8611
1052.5000,0.9910,-219.7689
1053.0000,0.4996,-219.6738
1053.5000,0.0187,-219.5761
1054.0000,-0.4510,-219.4760
1054.5000,-0.9471,-219.3649
1055.0000,-1.4584,-219.2444
1055.5000,-1.9529,-219.1216
1056.0000,-2.4300,-218.9969
1056.5000,-2.8898,-218.8705
1057.0000,-3.3589,-218.7347
1057.5000,-3.8633,-218.5805
1058.0000,-4.3448,-218.4250
1058.5000,-4.8054,-218.2682
1059.0000,-5.2477,-218.1104
1059.5000,-5.7286,-217.9311
1060.0000,-6.2002,-217.7487
1060.5000,-6.6602,-217.5657
1061.0000,-7.1105,-217.3823
1061.5000,-7.5964,-217.1802
1062.0000,-8.0602,-216.9838
1062.5000,-8.5010,-216.7944
1063.0000,-8.9711,-216.5905
1063.5000,-9.4370,-216.3870
1064.0000,-9.8724,-216.1970
1064.5000,-10.3451,-215.9923
1065.0000,-10.7999,-215.7991
1065.5000,-11.2548,-215.6119
1066.0000,-11.7207,-215.4289
1066.5000,-12.1821,-215.2584
1067.0000,-12.6543,-215.0956
1067.5000,-13.1286,-214.9434
1068.0000,-13.6079,-214.7999
1068.5000,-14.0944,-214.6635
1069.0000,-14.5778,-214.5370
1069.5000,-15.0583,-214.4247
1070.0000,-15.5493,-214.3299
1070.5000,-16.0396,-214.2583
1071.0000,-16.5405,-214.2095
1071.5000,-17.0382,-214.1849
1072.0000,-17.5408,-214.1837
1072.5000,-18.0422,-214.2064
1073.0000,-18.5410,-214.2534
1073.5000,-19.0386,-214.3261
1074.0000,-19.5295,-214.4257
1074.5000,-20.0131,-214.5541
1075.0000,-20.4883,-214.7138
1075.5000,-20.9478,-214.9039
1076.0000,-21.3958,-215.1260
1076.5000,-21.8297,-215.3766
1077.0000,-22.2479,-215.6531
1077.5000,-22.6472,-215.9538
1078.0000,-23.0270,-216.2799
1078.5000,-23.3821,-216.6299
1079.0000,-23.7118,-217.0055
1079.5000,-24.0106,-217.4031
1080.0000,-24.2802,-217.8252
1080.5000,-24.5152,-218.2616
1081.0000,-24.7222,-218.7203
1081.5000,-24.8960,-219.1836
1082.0000,-25.0445,-219.6644
1082.5000,-25.1650,-220.1477
1083.0000,-25.2608,-220.6383
1083.5000,-25.3325,-221.1368
1084.0000,-25.3789,-221.6287
1084.5000,-25.4023,-222.1375
1085.0000,-25.4019,-222.6279
1085.5000,-25.3790,-223.1281
1086.0000,-25.3334,-223.6334
1086.5000,-25.2695,-224.1181
1087.0000,-25.1841,-224.6151
1087.5000,-25.0802,-225.1098
1088.0000,-24.9636,-225.5851
1088.5000,-24.8285,-226.0703
1089.0000,-24.6774,-226.5584
1089.5000,-24.5211,-227.0208
1090.0000,-24.3504,-227.4903
1090.5000,-24.1661,-227.9665
1091.0000,-23.9782,-228.4268
1091.5000,-23.7838,-228.8830
1092.0000,-23.5804,-229.3432
1092.5000,-23.3697,-229.8064
1093.0000,-23.1600,-230.2572
1093.5000,-22.9464,-230.7096
1094.0000,-22.7307,-231.1624
1094.5000,-22.5167,-231.6118
1095.0000,-22.3100,-232.0531
1095.5000,-22.1068,-232.5047
1096.0000,-21.9085,-232.9715
1096.5000,-21.7221,-233.4424
1097.0000,-21.5567,-233.8944
1097.5000,-21.3989,-234.3635
1098.0000,-21.2497,-234.8496
1098.5000,-21.1102,-235.3517
1099.0000,-20.9908,-235.8289
1099.5000,-20.8824,-236.3121
1100.0000,-20.7845,-236.8044
1100.5000,-20.6979,-237.3037
1101.0000,-20.6231,-237.8073
1101.5000,-20.5610,-238.3105
1102.0000,-20.5117,-238.8135
1102.5000,-20.4757,-239.3137
1103.0000,-20.4533,-239.8087
1103.5000,-20.4450,-240.3085
1104.0000,-20.4529,-240.8323
1104.5000,-20.4783,-241.3407
1105.0000,-20.5215,-241.8310
1105.5000,-20.5824,-242.3008
1106.0000,-20.6762,-242.8227
1106.5000,-20.7966,-243.3218
1107.0000,-20.9410,-243.7854
1107.5000,-21.1152,-244.2294
1108.0000,-21.3426,-244.6935
1108.5000,-21.5972,-245.1176
1109.0000,-21.8765,-245.5144
1109.5000,-22.1877,-245.9076
1110.0000,-22.5214,-246.2806
1110.5000,-22.8793,-246.6291
1111.0000,-23.2612,-246.9492
1111.5000,-23.6688,-247.2402
1112.0000,-24.0989,-247.4990
1112.5000,-24.5392,-247.7207
1113.0000,-25.0022,-247.9139
1113.5000,-25.4834,-248.0783
1114.0000,-25.9548,-248.2087
1114.5000,-26.4429,-248.3167
1115.0000,-26.9463,-248.4035
1115.5000,-27.4359,-248.4674
1116.0000,-27.9299,-248.5144
1116.5000,-28.4340,-248.5467
1117.0000,-28.9398,-248.5653
1117.5000,-29.4330,-248.5720
1118.0000,-29.9327,-248.5686
1118.5000,-30.4383,-248.5561
1119.0000,-30.9382,-248.5358
1119.5000,-31.4331,-248.5086
1120.0000,-31.9324,-248.4745
1120.5000,-32.4361,-248.4339
1121.0000,-32.9276,-248.3882
1121.5000,-33.4146,-248.3372
1122.0000,-33.9099,-248.2794
1122.5000,-34.4170,-248.2143
1123.0000,-34.9077,-248.1460
1123.5000,-35.3855,-248.0748
1124.0000,-35.8760,-247.9972
1124.5000,-36.3793,-247.9130
1125.0000,-36.8946,-247.8224
1125.5000,-37.3732,-247.7343
1126.0000,-37.8573,-247.6415
1126.5000,-38.3484,-247.5436
1127.0000,-38.8451,-247.4408
1127.5000,-39.3460,-247.3331
1128.0000,-39.8363,-247.2238
1128.5000,-40.3255,-247.1106
1129.0000,-40.8137,-246.9935
1129.5000,-41.2993,-246.8725
1130.0000,-41.7807,-246.7479
1130.5000,-42.2738,-246.6150
1131.0000,-42.7686,-246.4759
1131.5000,-43.2530,-246.3333
1132.0000,-43.7254,-246.1877
1132.5000,-44.1842,-246.0393
1133.0000,-44.6736,-245.8721
1133.5000,-45.1621,-245.6950
1134.0000,-45.6280,-245.5150
1134.5000,-46.0707,-245.3322
1135.0000,-46.5221,-245.1322
1135.5000,-46.9917,-244.9073
1136.0000,-47.4318,-244.6791
1136.5000,-47.8465,-244.4473
1137.0000,-48.2768,-244.1906
1137.5000,-48.7020,-243.9237
1138.0000,-49.1154,-243.6513
1138.5000,-49.5284,-243.3638
1139.0000,-49.9346,-243.0631
1139.5000,-50.3222,-242.7564
1140.0000,-50.7045,-242.4318
1140.5000,-51.0776,-242.0902
1141.0000,-51.4270,-241.7440
1141.5000,-51.7708,-241.3743
1142.0000,-52.0967,-240.9923
1142.5000,-52.3981,-240.6069
1143.0000,-52.6948,-240.1915
1143.5000,-52.9646,-239.7771
1144.0000,-53.2205,-239.3451
1144.5000,-53.4571,-238.9050
1145.0000,-53.6743,-238.4585
1145.5000,-53.8752,-237.9991
1146.0000,-54.0546,-237.5374
1146.5000,-54.2146,-237.0649
1147.0000,-54.3530,-236.5850
1147.5000,-54.4703,-236.1039
1148.0000,-54.5725,-235.6075
1148.5000,-54.6580,-235.1190
1149.0000,-54.7329,-234.6217
1149.5000,-54.7981,-234.1220
1150.0000,-54.8549,-233.6248
1150.5000,-54.9058,-233.1223
1151.0000,-54.9513,-232.6218
1151.5000,-54.9928,-232.1235
1152.0000,-55.0324,-231.6209
1152.5000,-55.0716,-231.1230
1153.0000,-55.1141,-230.6337
1153.5000,-55.1679,-230.1357
1154.0000,-55.2368,-229.6407
1154.5000,-55.3147,-229.1514
1155.0000,-55.4024,-228.6601
1155.5000,-55.5046,-228.1754
1156.0000,-55.6286,-227.6996
1156.5000,-55.7808,-227.2208
1157.0000,-55.9558,-226.7532
1157.5000,-56.1508,-226.2957
1158.0000,-56.3694,-225.8364
1158.5000,-56.6041,-225.3917
1159.0000,-56.8582,-224.9586
1159.5000,-57.1309,-224.5528
1160.0000,-57.4444,-224.1578
1160.5000,-57.7804,-223.7980
1161.0000,-58.1470,-223.4589
1161.5000,-58.5454,-223.1362
1162.0000,-58.9451,-222.8495
1162.5000,-59.3725,-222.5761
1163.0000,-59.8124,-222.3257
1163.5000,-60.2604,-222.0999
1164.0000,-60.7183,-221.8978
1164.5000,-61.1951,-221.7180
1165.0000,-61.6750,-221.5689
1165.5000,-62.1523,-221.4540
1166.0000,-62.6601,-221.3704
1166.5000,-63.1510,-221.3300
1167.0000,-63.6510,-221.3311
1167.5000,-64.1479,-221.3722
1168.0000,-64.6374,-221.4445
1168.5000,-65.1252,-221.5524
1169.0000,-65.6021,-221.7027
1169.5000,-66.0605,-221.8960
1170.0000,-66.5059,-222.1346
1170.5000,-66.9223,-222.4071
1171.0000,-67.3193,-222.7151
1171.5000,-67.6933,-223.0528
1172.0000,-68.0410,-223.4138
1172.5000,-68.3648,-223.7977
1173.0000,-68.6643,-224.2038
1173.5000,-68.9312,-224.6196
1174.0000,-69.1761,-225.0640
1174.5000,-69.3834,-225.5091
1175.0000,-69.5645,-225.9750
1175.5000,-69.7168,-226.4408
1176.0000,-69.8394,-226.8855
1176.5000,-69.9544,-227.4124
1177.0000,-70.0324,-227.8547
1177.5000,-70.1044,-228.3346
1178.0000,-70.1745,-228.8713
1178.5000,-70.2336,-229.3765
1179.0000,-70.2846,-229.8497
1179.5000,-70.3349,-230.3472
1180.0000,-70.3846,-230.8653
1180.5000,-70.4331,-231.3912
1181.0000,-70.4775,-231.8866
1181.5000,-70.5216,-232.3871
1182.0000,-70.5654,-232.8889
1182.5000,-70.6090,-233.3878
1183.0000,-70.6538,-233.8951
1183.5000,-70.7013,-234.4222
1184.0000,-70.7487,-234.9313
1184.5000,-70.7962,-235.4181
1185.0000,-70.8437,-235.8786
1185.5000,-70.9058,-236.4339
1186.0000,-70.9699,-236.9452
1186.5000,-71.0348,-237.3961
1187.0000,-71.1228,-237.9037
1187.5000,-71.2291,-238.3822
1188.0000,-71.3553,-238.8320
1188.5000,-71.5073,-239.3054
1189.0000,-71.6766,-239.7768
1189.5000,-71.8632,-240.2358
1190.0000,-72.0762,-240.6868
1190.5000,-72.3178,-241.1179
1191.0000,-72.5995,-241.5391
1191.5000,-72.9015,-241.9216
1192.0000,-73.2472,-242.2981
1192.5000,-73.6012,-242.6349
1193.0000,-73.9950,-242.9658
1193.5000,-74.3900,-243.2606
1194.0000,-74.8119,-243.5403
1194.5000,-75.2426,-243.7910
1195.0000,-75.6904,-244.0085
1195.5000,-76.1507,-244.1752
1196.0000,-76.6206,-244.2903
1196.5000,-77.1399,-244.3643
1197.0000,-77.6256,-244.3925
1197.5000,-78.1154,-244.3877
1198.0000,-78.6319,-244.3515
1198.5000,-79.1410,-244.2878
1199.0000,-79.6236,-244.2036
1199.5000,-80.1143,-244.0949
1200.0000,-80.6088,-243.9620
1200.5000,-81.0920,-243.8089
1201.0000,-81.5637,-243.6360
1201.5000,-82.0267,-243.4420
1202.0000,-82.4773,-243.2275
1202.5000,-82.9236,-242.9870
1203.0000,-83.3562,-242.7234
1203.5000,-83.7672,-242.4405
1204.0000,-84.1553,-242.1397
1204.5000,-84.5351,-241.8085
1205.0000,-84.8936,-241.4585
1205.5000,-85.2313,-241.0930
1206.0000,-85.5521,-240.7149
1206.5000,-85.8605,-240.3292
1207.0000,-86.1679,-239.9331
1207.5000,-86.4736,-239.5307
1208.0000,-86.7771,-239.1210
1208.5000,-87.0736,-238.7083
1209.0000,-87.3573,-238.2987
1209.5000,-87.6262,-237.8933
1210.0000,-87.8995,-237.4586
1210.5000,-88.1541,-237.0267
1211.0000,-88.3896,-236.5965
1211.5000,-88.6123,-236.1545
1212.0000,-88.8204,-235.7022
1212.5000,-89.0134,-235.2410
1213.0000,-89.1891,-234.7808
1213.5000,-89.3506,-234.3213
1214.0000,-89.5070,-233.8433
1214.5000,-89.6600,-233.3480
1215.0000,-89.7947,-232.8944
1215.5000,-89.9315,-232.4219
1216.0000,-90.0721,-231.9301
1216.5000,-90.2152,-231.4289
1217.0000,-90.3475,-230.9682
1217.5000,-90.4853,-230.4944
1218.0000,-90.6291,-230.0089
1218.5000,-90.7789,-229.5137
1219.0000,-90.9283,-229.0324
1219.5000,-91.0796,-228.5580
1220.0000,-91.2356,-228.0831
1220.5000,-91.3963,-227.6095
1221.0000,-91.5640,-227.1331
1221.5000,-91.7281,-226.6852
1222.0000,-91.9001,-226.2342
1222.5000,-92.0831,-225.7736
1223.0000,-92.2781,-225.3025
1223.5000,-92.4862,-224.8205
1224.0000,-92.6880,-224.3712
1224.5000,-92.8915,-223.9349
1225.0000,-93.1060,-223.4915
1225.5000,-93.3317,-223.0419
1226.0000,-93.5687,-222.5871
1226.5000,-93.8169,-222.1284
1227.0000,-94.0627,-221.6910
1227.5000,-94.3119,-221.2637
1228.0000,-94.5703,-220.8369
1228.5000,-94.8378,-220.4119
1229.0000,-95.1141,-219.9902
1229.5000,-95.3989,-219.5732
1230.0000,-95.6930,-219.1610
1230.5000,-95.9992,-218.7510
1231.0000,-96.3131,-218.3506
1231.5000,-96.6342,-217.9613
1232.0000,-96.9622,-217.5847
1232.5000,-97.2967,-217.2222
1233.0000,-97.6370,-216.8750
1233.5000,-98.0139,-216.5160
1234.0000,-98.4026,-216.1732
1234.5000,-98.7967,-215.8537
1235.0000,-99.1957,-215.5585
1235.5000,-99.5989,-215.2887
1236.0000,-100.0102,-215.0422
1236.5000,-100.4713,-214.7995
1237.0000,-100.9357,-214.5896
1237.5000,-101.4028,-214.4120
1238.0000,-101.8721,-214.2651
1238.5000,-102.3431,-214.1470
1239.0000,-102.8357,-214.0514
1239.5000,-103.3305,-213.9798
1240.0000,-103.8266,-213.9272
1240.5000,-104.3246,-213.8880
1241.0000,-104.8247,-213.8623
1241.5000,-105.3062,-213.8531
1242.0000,-105.7953,-213.8612
1242.5000,-106.2934,-213.8887
1243.0000,-106.8012,-213.9369
1243.5000,-107.3190,-214.0072
1244.0000,-107.7919,-214.0896
1244.5000,-108.2657,-214.1891
1245.0000,-108.7466,-214.3068
1245.5000,-109.2340,-214.4427
1246.0000,-109.7271,-214.5967
1246.5000,-110.2234,-214.7677
1247.0000,-110.6776,-214.9379
1247.5000,-111.1339,-215.1218
1248.0000,-111.5915,-215.3187
1248.5000,-112.0493,-215.5281
1249.0000,-112.5065,-215.7494
1249.5000,-112.9619,-215.9818
1250.0000,-113.4086,-216.2213
1250.5000,-113.8471,-216.4677
1251.0000,-114.2809,-216.7226
1251.5000,-114.7093,-216.9852
1252.0000,-115.1312,-217.2547
1252.5000,-115.5457,-217.5305
1253.0000,-115.9521,-217.8117
1253.5000,-116.3723,-218.1143
1254.0000,-116.7830,-218.4224
1254.5000,-117.1822,-218.7341
1255.0000,-117.5691,-219.0487
1255.5000,-117.9434,-219.3656
1256.0000,-118.3047,-219.6841
1256.5000,-118.6817,-220.0306
1257.0000,-119.0545,-220.3888
1257.5000,-119.4112,-220.7473
1258.0000,-119.7524,-221.1058
1258.5000,-120.0792,-221.4643
1259.0000,-120.3960,-221.8264
1259.5000,-120.7208,-222.2127
1260.0000,-121.0352,-222.6002
1260.5000,-121.3425,-222.9901
1261.0000,-121.6465,-223.3839
1261.5000,-121.9507,-223.7825
1262.0000,-122.2621,-224.1942
1262.5000,-122.5695,-224.6039
1263.0000,-122.8705,-225.0079
1263.5000,-123.1634,-225.4034
1264.0000,-123.4470,-225.7883
1264.5000,-123.7616,-226.2170
1265.0000,-124.0663,-226.6330
1265.5000,-124.3581,-227.0312
1266.0000,-124.6383,-227.4120
1266.5000,-124.9358,-227.8128
1267.0000,-125.2417,-228.2191
1267.5000,-125.5424,-228.6101
1268.0000,-125.8429,-228.9903
1268.5000,-126.1485,-229.3649
1269.0000,-126.4649,-229.7393
1269.5000,-126.7979,-230.1193
1270.0000,-127.1396,-230.4958
1270.5000,-127.4535,-230.8313
1271.0000,-127.7886,-231.1803
1271.5000,-128.1471,-231.5450
1272.0000,-128.5311,-231.9271
1272.5000,-128.8724,-232.2608
1273.0000,-129.2093,-232.5852
1273.5000,-129.5632,-232.9215
1274.0000,-129.9343,-233.2695
1274.5000,-130.3221,-233.6288
1275.0000,-130.7230,-233.9954
1275.5000,-131.0758,-234.3143
1276.0000,-131.4387,-234.6388
1276.5000,-131.8110,-234.9677
1277.0000,-132.1914,-235.2997
1277.5000,-132.5787,-235.6331
1278.0000,-132.9715,-235.9662
1278.5000,-133.3571,-236.2880
1279.0000,-133.7205,-236.5858
1279.5000,-134.0914,-236.8840
1280.0000,-134.4721,-237.1840
1280.5000,-134.8648,-237.4869
1281.0000,-135.2713,-237.7936
1281.5000,-135.6931,-238.1051
1282.0000,-136.1315,-238.4218
1282.5000,-136.5131,-238.6920
1283.0000,-136.8899,-238.9542
1283.5000,-137.2789,-239.2203
1284.0000,-137.6802,-239.4902
1284.5000,-138.0938,-239.7638
1285.0000,-138.5199,-240.0411
1285.5000,-138.9584,-240.3219
1286.0000,-139.4091,-240.6059
1286.5000,-139.8720,-240.8928
1287.0000,-140.3068,-241.1582
1287.5000,-140.7105,-241.4013
1288.0000,-141.1221,-241.6456
1288.5000,-141.5411,-241.8912
1289.0000,-141.9675,-242.1375
1289.5000,-142.4008,-242.3844
1290.0000,-142.8407,-242.6316
1290.5000,-143.2870,-242.8788
1291.0000,-143.7392,-243.1256
1291.5000,-144.1969,-243.3718
1292.0000,-144.6598,-243.6169
1292.5000,-145.1174,-243.8555
1293.0000,-145.5584,-244.0819
1293.5000,-146.0028,-244.3065
1294.0000,-146.4503,-244.5291
1294.5000,-146.9006,-244.7494
1295.0000,-147.3531,-244.9670
1295.5000,-147.8077,-245.1816
1296.0000,-148.2638,-245.3931
1296.5000,-148.7212,-245.6010
1297.0000,-149.1794,-245.8052
1297.5000,-149.6381,-246.0052
1298.0000,-150.0969,-246.2009
1298.5000,-150.5649,-246.3959
1299.0000,-151.0481,-246.5921
