Loaded guess DOFs from: out_less_gates_twist_windowed_test1/opt_dofs_2026-08-23_01-07-13.npy (195 values)
Loaded endurance_tracks/Michigan-2019-endurance_gates.csv: 141 gates

===== Windowed sweep (window=6, step=5) =====


Obj funtion: (0.04452604616034719, 0.006558116680207872)   (rho_normalized calls: 147) 


Obj funtion: (0.044526046160414924, 0.006558116680587207)   (rho_normalized calls: 147) 


Obj funtion: (0.044526046160705136, 0.006558116680750577)   (rho_normalized calls: 147) 


Obj funtion: (0.044526046159886756, 0.006558116681442329)   (rho_normalized calls: 147) 


Obj funtion: (0.044526046155808935, 0.006558116680930336)   (rho_normalized calls: 147) 


Obj funtion: (0.044526046160442256, 0.006558116680247812)   (rho_normalized calls: 147) 


Obj funtion: (0.04452604616018938, 0.0065581166803162574)   (rho_normalized calls: 147) 


Obj funtion: (0.0445260461601063, 0.0065581166788693315)   (rho_normalized calls: 147) 


Obj funtion: (0.04452604615909483, 0.006558116678407312)   (rho_normalized calls: 147) 


Obj funtion: (0.04452604618301143, 0.0065581166761495835)   (rho_normalized calls: 147) 


