gate_index,x1_m,y1_m,z1_m,x2_m,y2_m,z2_m
106,-52.5331079725112,-241.210158548219,0,-46.5285077387761,-248.271864587417,0
107,-62.7670353273989,-248.271864587417,0,-62.7670353273989,-253.597683925165,0
108,-69.5689387883976,-238.942584112202,0,-77.0828030082502,-244.885963336569,0
109,-80.8905044710133,-233.712628798454,0,-77.0828030082502,-231.631797303697,0
110,-90.6382202156869,-228.598312837996,0,-84.5458978752659,-218.833922723305,0
111,-100.639782724545,-218.833922723305,0,-100.639782724545,-214.829105624672,0
112,-106.193519238321,-229.99726202723,0,-113.395572714623,-223.172009546791,0
113,-122.606631893116,-239.306507967342,0,-122.606631893116,-244.383309699702,0
114,-132.932258606305,-239.306507967342,0,-136.664412839988,-246.631674178038,0
115,-146.535241031818,-234.143941532818,0,-141.905320548719,-228.083408481051,0
116,-160.015275004735,-233.712628798454,0,-157.884692127557,-241.686360696882,0
117,-170.556100657919,-233.265955869525,0,-163.873960529202,-228.083408481051,0
118,-173.192903685701,-226.037872234691,0,-162.306204908811,-218.076392270871,0
119,-172.728993226043,-222.145278889414,0,-166.383741325592,-214.180152778971,0
120,-173.555793644931,-221.169233926627,0,-171.983270488269,-211.887971120843,0
121,-174.402536883133,-221.169233926627,0,-180.6523084032,-212.701801544601,0
122,-174.402536883133,-222.620793763545,0,-180.6523084032,-223.951390280721,0
123,-180.6523084032,-226.485598608217,0,-173.878362497579,-226.733546634815,0
124,-180.13285598231,-229.287680251319,0,-179.53526819029,-235.817994642391,0
125,-194.634319735329,-220.781329114667,0,-194.634319735329,-215.905421279702,0
126,-221.501437651742,-223.172009546791,0,-214.999551298565,-232.118560960139,0
127,-238.685072480797,-239.306507967342,0,-238.991339113871,-246.631674178038,0
128,-238.991339113871,-238.942584112202,0,-245.74459279594,-244.383309699702,0
129,-238.685072480797,-237.167770630785,0,-246.390213271525,-238.942584112202,0
130,-240.23782991595,-235.817994642391,0,-246.390213271525,-234.433378028307,0
131,-245.498805471903,-220.463301776097,0,-240.23782991595,-220.21456088833,0
132,-243.973716941525,-211.50183744862,0,-238.360931949767,-211.700550579747,0
133,-243.973716941525,-210.619188333629,0,-238.515412270642,-205.598577905222,0
134,-244.72037182575,-210.619188333629,0,-245.498805471903,-205.753058226096,0
135,-245.498805471903,-211.06687712329,0,-249.174554410952,-205.753058226096,0
136,-265.836433739534,-226.987301451587,0,-274.239001831121,-222.620793763545,0
137,-272.577659220493,-231.631797303697,0,-262.767679287607,-234.433378028307,0
138,-274.239001831121,-237.167770630785,0,-265.219708560047,-241.686360696882,0
139,-271.70812434274,-245.865659969983,0,-277.686340361108,-240.479192483482,0
140,-279.5188588391,-240.479192483482,0,-279.068239541233,-246.075948975655,0
141,-279.759189131295,-239.959389553546,0,-285.587198717041,-241.686360696882,0
142,-285.587198717041,-239.496907226797,0,-279.759189131295,-233.668897641052,0
143,-286.78885017802,-239.306507967342,0,-289.372400819123,-233.265955869525,0
144,-294.845810782658,-244.383309699702,0,-297.587304540629,-234.433378028307,0
145,-307.031917505418,-244.383309699702,0,-303.657958238767,-234.433378028307,0
146,-309.443412970646,-233.265955869525,0,-319.414274477161,-234.433378028307,0
147,-308.814997329479,-222.620793763545,0,-297.587304540629,-218.833922723305,0
148,-314.577167500678,-214.475434596859,0,-324.304675676892,-216.968131114046,0
149,-316.880900927814,-205.257660262746,0,-308.61591241305,-202.570301371495,0
150,-319.060038819542,-197.270321879315,0,-327.798719878421,-198.583649668511,0
151,-321.599961397479,-189.466133380896,0,-314.577167500678,-187.42818755529,0
152,-322.461927337165,-181.557000585324,0,-329.475901362529,-179.782877743614,0
153,-322.045199188064,-172.457521427543,0,-317.119362565304,-172.899148159239,0
154,-326.18173231118,-162.793931215265,0,-316.517711052272,-164.626762833334,0
155,-319.414274477161,-155.913439693279,0,-324.058617416393,-155.100880689411,0
156,-318.451960289706,-140.683762363645,0,-313.681078138426,-141.972248784064,0
157,-314.577167500678,-132.880311200472,0,-319.060038819542,-131.34696179746,0
158,-313.449306708203,-127.945415621751,0,-317.938690880511,-126.711691727071,0
159,-306.751134667404,-96.6980066974653,0,-311.547810565001,-95.3339022066999,0
160,-305.380655839519,-90.1744525017216,0,-309.774249728915,-88.8442818746569,0
161,-306.751134667404,-79.9921637053868,0,-301.267478067902,-81.2462380149276,0
162,-299.428359263034,-73.3010589054391,0,-307.031917505418,-71.8337055604177,0
163,-296.930108723949,-67.6015958548562,0,-301.267478067902,-67.2048655738959,0
164,-302.007343930041,-50.7587097866296,0,-297.587304540629,-51.8570548199107,0
165,-292.032345883383,-38.0517187832979,0,-296.930108723949,-37.2123345857583,0
166,-293.665613950073,-25.7350028013237,0,-288.701175801672,-26.2728169340671,0
167,-291.172516783554,-13.7317799445774,0,-296.930108723949,-13.7317799445774,0
168,-291.633233174204,-7.43738953284149,0,-300.21059678681,-8.81274740115034,0
169,-295.655154868154,-2.25,0,-303.657958238767,-4.76978840930371,0
170,-295.655154868154,-1.41627366014417,0,-305.817695675645,4.81010273618301,0
171,-294.845810782658,-0.453289500901697,0,-292.032345883383,8.14013557593795,0
172,-293.665613950073,-1.41627366014417,0,-285.958307339364,4.18814467341385,0
173,-279.759189131295,0,0,-282.00524173477,-12.2340442000152,0
174,-276.556421577086,-1.41627366014417,0,-277.686340361108,-12.2340442000152,0
175,-267.461699696245,-2.25,0,-269.905655796383,-12.2340442000152,0
176,-262.767679287607,-13.3854147079356,0,-260.471691496392,-4.76978840930371,0
177,-255.998473903163,-12.5936947799304,0,-253.464970133546,-6.65579531989163,0
178,-232.884976066797,-19.0788812292985,0,-234.775431065289,-23.8050187255301,0
179,-216.294305201369,-26.2728169340671,0,-214.045358424524,-21.7516582147349,0
180,-197.621621391341,-34.6997930360282,0,-200.898658123314,-38.4364896825629,0
181,-185.78573578292,-44.1038355602106,0,-182.18099537775,-40.4990951550401,0
182,-178.691167405935,-55.4914663482806,0,-171.983270488269,-49.6989561214328,0
183,-170.556100657919,-65.2992393460113,0,-162.893412241805,-59.7700250385658,0
184,-160.015275004735,-73.3010589054391,0,-154.260022456755,-70.8298111545581,0
185,-149.101445602317,-83.0406196581008,0,-153.215247397628,-87.5247248135006,0
186,-132.210366537805,-95.3339022066999,0,-132.210366537805,-101.506592535205,0
187,-120.632860630172,-91.1941429887308,0,-123.311688843264,-85.5729952628983,0
188,-114.155431199244,-81.4944267964063,0,-108.587004344408,-89.304687839553,0
189,-105.284090422336,-78.6676632403865,0,-100.45958543575,-83.4921682269724,0
190,-89.8203580517524,-74.2542958051242,0,-93.571219010028,-71.4189993327269,0
191,-85.0357952545819,-62.9426442537891,0,-88.6094501833326,-59.7700250385658,0
192,-77.5931420145389,-54.3349046774936,0,-74.196693115313,-57.4197230002652,0
193,-71.06744234189,-45.2578415530636,0,-74.8801855173009,-42.7347026869828,0
194,-63.722304753966,-36.3707857692013,0,-60.1338405888733,-39.1462385218902,0
195,-58.2274690011678,-26.5025093151966,0,-62.2364563106073,-24.343823840883,0
196,-45.4207244687208,-16.6155363380573,0,-50.0461137416658,-14.4522254809118,0
197,-44.8810884925392,-5.16750634910934,0,-50.6249193635414,-2.67851297167506,0
198,-36.0376088650521,-3.5811464200016,0,-46.1921274618969,9.49719701025099,0
199,-31.2455612943898,-0.992613646752954,0,-38.5877616619233,15.1253579087323,0
200,-27.3296869309793,0,0,-27.3296869309793,14.0205857744223,0
201,-20.8629337379837,-0.992613646752954,0,-18.3061503544247,11.5866551019108,0
202,-11.8931966868104,-1.87255764872957,0,-11.8931966868104,5.47035036246413,0
