gate_index,x1_m,y1_m,z1_m,x2_m,y2_m,z2_m
27,273.482635659831,4.94595710555609,0,273.813304829727,1.57914373934629,0
28,276.789327358787,6.20145171657393,0,278.142064871996,2.628214699166,0
29,280.576992395773,6.88014994286467,0,282.921737418669,2.25,0
30,284.364657432759,7.35123708176251,0,286.559098287521,2.93188125255558,0
31,295.161662927805,9.31075612060497,0,293.978353390165,13.0381811641702,0
32,298.948253448252,9.92888943631888,0,297.9720230797,13.748166886754,0
33,302.853174922463,9.92888943631888,0,301.788196338588,14.6060663015428,0
34,306.432686273824,10.7603103042137,0,305.693117812799,15.7302103623006,0
35,308.926932767929,13.0381811641702,0,308.926932767929,9.92888943631888,0
36,321.733704048732,13.748166886754,0,322.936217784019,9.31075612060497,0
37,340.899050186382,20.0845464047991,0,339.517339453217,23.3315666277352,0
38,356.675962187024,21.4523759264021,0,356.033835924289,28.6713224378585,0
39,360.381765394736,23.6871594384278,0,364.817213201569,28.6713224378585,0
40,361.033400345859,18.258249783383,0,371.951750650803,19.2303751312584,0
41,359.818937310235,9.92888943631888,0,362.99361844076,9.92888943631888,0
42,355.262948651088,-0.599180061629696,0,361.442932451786,-0.599180061629696,0
43,355.049918391953,-5.28706012668917,0,365.55678638643,-5.28706012668917,0
44,352.354185386874,-13.9931231046568,0,362.99361844076,-13.9931231046568,0
45,355.049918391953,-18.5051474298278,0,361.894554621208,-19.3233132960079,0
46,354.230289190673,-21.9728094352445,0,359.818937310235,-24.3323035784218,0
47,349.241775278924,-33.6014738822718,0,346.505785836493,-32.6595758775003,0
48,348.299877274153,-37.3690659013575,0,345.249921830131,-36.7411338981765,0
49,346.505785836493,-49.4383599928285,0,351.498344287217,-50.3908783982021,0
50,345.856504501543,-51.7830206829789,0,350.472555235276,-53.8345987868605,0
51,340.010419155651,-66.6602544280985,0,336.318278689036,-65.3137090814505,0
52,338.98729344343,-69.5477342424132,0,334.28184949107,-68.7204034376027,0
53,336.318278689036,-89.244328242203,0,343.353652226837,-89.7041396451243,0
54,330.581113256802,-104.724645473886,0,323.377401277702,-104.264834070965,0
55,342.558888060022,-120.334115223856,0,346.839927579539,-119.045647018952,0
56,341.880031237492,-126.184618445303,0,347.363840364668,-124.370425952102,0
57,342.558888060022,-131.091184506461,0,349.241775278924,-128.782212242387,0
58,347.363840364668,-133.482620065681,0,343.353652226837,-133.482620065681,0
59,345.856504501543,-141.748152341575,0,352.966841569955,-138.948416007129,0
60,346.505785836493,-146.780680025777,0,354.230289190673,-144.801626751217,0
61,351.125984660444,-153.388705366255,0,356.675962187024,-152.214690711856,0
62,346.839927579539,-159.591894852879,0,358.580628797468,-159.20678057785,0
63,354.871837296097,-166.689000778426,0,347.363840364668,-166.689000778426,0
64,347.363840364668,-173.638495048276,0,358.95305451676,-173.638495048276,0
65,347.72843771263,-181.416060366003,0,359.394785689221,-180.796109507344,0
66,347.72843771263,-189.030549571659,0,364.817213201569,-186.626454085007,0
67,357.079904151982,-195.851471650066,0,371.951750650803,-196.522382018434,0
68,356.033835924289,-208.438747130677,0,345.856504501543,-194.464398485656,0
69,338.98729344343,-203.888793720581,0,338.98729344343,-207.438414093844,0
70,334.28184949107,-208.438747130677,0,325.056581120705,-196.522382018434,0
71,330.581113256802,-211.156737038397,0,319.489878933511,-202.251048963614,0
72,328.842352777888,-214.910151672869,0,317.029709782752,-209.184252933937,0
73,328.130498278247,-219.051850579872,0,318.746961692068,-218.081139898543,0
74,328.842352777888,-222.546409032656,0,321.270809463523,-227.205820303034,0
75,331.433136536238,-226.756432639976,0,325.056581120705,-233.132988055509,0
76,337.028816199825,-226.756432639976,0,337.028816199825,-235.201380397251,0
77,343.353652226837,-224.191196975743,0,346.505785836493,-228.171498019075,0
78,349.241775278924,-226.181347497409,0,349.241775278924,-220.126095467916,0
79,352.966841569955,-226.456776277435,0,356.675962187024,-220.126095467916,0
80,356.033835924289,-229.212991051648,0,359.818937310235,-228.171498019075,0
81,362.99361844076,-240.485097275903,0,371.951750650803,-239.765639955786,0
82,366.460454133554,-246.108642328433,0,361.894554621208,-243.58500593799,0
83,358.95305451676,-244.826981786813,0,360.381765394736,-249.680631896879,0
84,351.498344287217,-242.309093977522,0,350.817285369516,-247.49152445832,0
85,340.010419155651,-244.826981786813,0,339.517339453217,-239.765639955786,0
86,326.729729664201,-243.899807084217,0,326.729729664201,-249.166898519059,0
87,308.335346979978,-242.573414942473,0,308.335346979978,-237.468491804194,0
88,302.853174922463,-237.168202207825,0,304.031196098685,-251.331861503245,0
89,297.374776712498,-245.526262640105,0,297.9720230797,-237.468491804194,0
90,288.514334715918,-241.069504904643,0,288.514334715918,-236.33053833132,0
91,281.257372591396,-236.33053833132,0,281.257372591396,-241.069504904643,0
92,251.293160289399,-236.33053833132,0,251.293160289399,-241.069504904643,0
93,243.850533724528,-241.069504904643,0,243.850533724528,-236.33053833132,0
94,236.168657319798,-237.168202207825,0,235.645677190773,-243.899807084217,0
95,222.381251248432,-235.201380397251,0,229.201080543373,-224.833559869965,0
96,212.215831775406,-220.575073333967,0,212.215831775406,-226.181347497409,0
97,199.514744574207,-226.181347497409,0,194.350420947335,-221.017023870538,0
98,188.363828894431,-234.186721115936,0,183.985555253292,-229.808447474797,0
99,168.063801503218,-241.069504904643,0,168.063801503218,-236.33053833132,0
100,156.951016482225,-233.132988055509,0,161.701520002649,-224.833559869965,0
101,146.686535661307,-226.181347497409,0,135.319259380291,-234.186721115936,0
102,133.537820560132,-217.288099264946,0,137.420296003078,-209.184252933937,0
103,110.818639576732,-211.156737038397,0,110.818639576732,-216.556469207002,0
104,83.1431875090394,-222.021531973076,0,95.5719479516513,-235.713134510397,0
105,72.2460919337841,-237.468491804194,0,73.5416533869834,-244.826981786813,0
106,51.2017954220313,-243.899807084217,0,52.748817712341,-250.069807180923,0
107,49.7652747238867,-246.108642328433,0,47.8867476570821,-250.4565627535,0
108,40.1964705625968,-239.111250897471,0,45.0193132315177,-234.81585710744,0
109,37.3147506781457,-229.808447474797,0,30.083264930372,-231.771021003114,0
110,32.4234483685983,-219.460672107459,0,36.2287719163465,-219.460672107459,0
111,32.4234483685983,-218.654838885583,0,36.2287719163465,-215.92395963367,0
112,31.0803929988049,-218.654838885583,0,32.4234483685983,-213.954145091306,0
113,30.083264930372,-219.460672107459,0,29.3960828191837,-213.954145091306,0
114,-18.9677558209625,-244.826981786813,0,-13.7249304268527,-250.069807180923,0
115,-19.5736314259077,-245.526262640105,0,-19.5736314259077,-249.680631896879,0
116,-19.5736314259077,-244.826981786813,0,-25.811088237145,-247.49152445832,0
117,-19.5736314259077,-241.583933151523,0,-26.0509904221926,-243.143297354333,0
118,-19.5736314259077,-235.713134510397,0,-26.0509904221926,-238.135339241464,0
119,-19.5736314259077,-232.569590219833,0,-26.7060337423777,-235.201380397251,0
120,-38.0658830688883,-221.690501737624,0,-38.0658830688883,-215.92395963367,0
121,-39.5402177105384,-224.191196975743,0,-41.9327523556118,-217.288099264946,0
122,-59.6076961156086,-244.826981786813,0,-59.6076961156086,-239.765639955786,0
123,-71.6502001591942,-239.111250897471,0,-71.6502001591942,-246.882298254173,0
124,-80.4192112468884,-242.996774575822,0,-80.4192112468884,-248.263827360784,0
125,-88.1905705672751,-242.573414942473,0,-88.1905705672751,-247.49152445832,0
126,-118.065243135861,-242.573414942473,0,-118.065243135861,-246.882298254173,0
127,-125.195871961429,-242.996774575822,0,-125.195871961429,-246.882298254173,0
128,-133.255595966971,-238.616529018931,0,-133.255595966971,-245.526262640105,0
129,-155.783205186517,-237.168202207825,0,-155.783205186517,-246.108642328433,0
130,-155.783205186517,-236.608788386817,0,-162.171191375521,-242.996774575822,0
131,-155.783205186517,-235.713134510397,0,-162.171191375521,-237.168202207825,0
132,-162.171191375521,-231.771021003114,0,-155.783205186517,-226.756432639976,0
133,-162.60034445703,-231.771021003114,0,-167.614932820169,-226.756432639976,0
134,-176.158845614154,-235.201380397251,0,-176.492312637358,-240.485097275903,0
135,-220.021148955501,-242.996774575822,0,-224.85255545583,-242.996774575822,0
136,-225.733115403169,-242.996774575822,0,-223.763155279926,-248.263827360784,0
137,-227.7105705687,-242.996774575822,0,-230.557304077789,-247.803020936527,0
138,-221.790396406326,-234.186721115936,0,-227.7105705687,-233.132988055509,0
139,-220.497484807646,-218.081139898543,0,-228.459098336357,-224.191196975743,0
140,-221.382108533058,-216.556469207002,0,-227.7105705687,-214.910151672869,0
141,-220.497484807646,-214.910151672869,0,-226.968889349838,-208.438747130677,0
142,-217.639469694776,-218.081139898543,0,-219.204573208967,-208.438747130677,0
143,-256.10416998119,-213.954145091306,0,-253.369291496425,-208.438747130677,0
144,-257.973003612446,-213.692917825749,0,-257.973003612446,-207.995254315821,0
145,-259.750674627544,-213.647336517669,0,-263.670667122374,-207.995254315821,0
146,-261.026951253767,-213.191523436875,0,-267.180427844489,-207.995254315821,0
147,-261.482764334561,-213.954145091306,0,-266.679033455615,-211.869665502572,0
148,-266.679033455615,-213.647336517669,0,-261.026951253767,-216.556469207002,0
149,-266.679033455615,-214.422218755019,0,-264.466963325797,-220.575073333967,0
150,-267.835777219202,-214.642976521541,0,-271.191582955478,-220.575073333967,0
151,-295.473276954162,-235.713134510397,0,-295.473276954162,-243.58500593799,0
152,-310.395448719957,-234.186721115936,0,-317.897405868681,-237.168202207825,0
153,-308.603936565037,-223.444170629583,0,-300.486147113059,-220.126095467916,0
154,-314.762259597572,-214.642976521541,0,-323.215957578598,-216.893954313159,0
155,-317.897405868681,-205.697808605607,0,-308.020816124177,-202.790050770422,0
156,-320.034447180077,-198.122334245518,0,-327.265581796526,-199.423173277049,0
157,-321.507290324531,-190.712953634095,0,-310.801569681216,-187.537528019552,0
158,-322.187738670504,-181.416060366003,0,-330.12630270686,-181.867125136441,0
159,-321.308696316423,-171.814124413346,0,-316.898301441971,-171.814124413346,0
160,-320.034447180077,-156.13673826505,0,-324.229729253735,-156.13673826505,0
161,-318.94594533397,-140.764143350468,0,-313.523130692893,-142.011100727828,0
162,-314.901113801371,-133.482620065681,0,-319.441002330168,-132.174609306272,0
163,-317.467853820188,-125.126355160661,0,-313.828605107486,-126.184618445303,0
164,-311.452340171841,-95.6378110897967,0,-306.933938486136,-97.2137858713027,0
165,-305.573602579636,-89.7041396451243,0,-310.092389846667,-88.5445911894015,0
166,-306.138701442534,-80.7302669737215,0,-301.477006417805,-81.5370988049246,0
167,-297.226918044731,-67.7774724713349,0,-301.477006417805,-67.0893393361066,0
168,-299.008163652989,-51.7830206829789,0,-302.983013485344,-51.0611949975624,0
169,-296.247377461042,-37.8361030994584,0,-292.423386398083,-39.02464086227,0
170,-294.890543615329,-25.8614200875954,0,-289.663913988758,-26.355830998217,0
171,-290.729912032756,-13.3368058944989,0,-296.707497730306,-13.7122177939505,0
172,-293.020068269993,-7.42382636534637,0,-299.008163652989,-10.2567138646779,0
173,-295.852955769324,-2.47342699782766,0,-301.203965490284,-0.271809347675369,0
174,-303.206989992929,10.3490643292943,0,-295.473276954162,-2.25,0
175,-294.890543615329,-2.25,0,-293.820797828184,8.97818058324225,0
176,-294.355670721757,-2.25,0,-285.842534488151,4.01690758187717,0
177,-256.10416998119,-12.2495721064642,0,-254.634839302748,-6.86958769859928,0
178,-233.142986597393,-19.541282022703,0,-234.321107716609,-23.4526441385005,0
179,-216.413666704524,-26.7513832723056,0,-214.622922603315,-21.2849012791428,0
180,-197.792361374304,-35.0117835255837,0,-200.120441654703,-39.02464086227,0
181,-185.151980506203,-43.9130092513241,0,-181.941785392661,-40.7028141377821,0
182,-173.06925136906,-55.2828041235555,0,-176.158845614154,-59.1394115155375,0
183,-159.656305517349,-73.400349102356,0,-154.550772686669,-70.6512160396822,0
184,-149.117962110433,-82.4986704288241,0,-153.176206155332,-87.604203259504,0
185,-131.610450745183,-96.187935891954,0,-131.610450745183,-101.770528259544,0
186,-119.866126020932,-91.3203135657528,0,-120.661684030499,-85.9281981675805,0
187,-102.540327161117,-82.0644655947205,0,-105.027057672084,-78.7892595558856,0
188,-89.167649173737,-74.7197649526262,0,-92.4359746894633,-71.8110028195135,0
189,-85.1455455003168,-63.1517673082641,0,-88.7301746778202,-59.9614995204928,0
190,-77.9891110413115,-54.3788107870187,0,-73.6368333511979,-58.4126291339533,0
191,-70.6645461481935,-45.6388710353271,0,-74.2383676660916,-43.4450400045381,0
192,-63.9727718412306,-36.1136842697794,0,-58.7285535624311,-39.6797526993631,0
193,-58.7285535624311,-25.8614200875954,0,-61.6835049500061,-23.9588340383469,0
194,-50.9725424450892,-17.5954239890134,0,-47.7424686438143,-19.6751513842555,0
195,-45.0195803652981,-4.83485043605906,0,-49.0897624021983,-1.85567806453925,0
196,-47.2634584292167,1.83694372519665,0,-38.0658830688883,-5.17591009913366,0
197,-40.7188234520718,6.20145171657393,0,-35.4434510159489,-3.14984784863439,0
198,-34.2138529293338,7.35123708176251,0,-31.7546567561036,-1.48711583928833,0
199,-26.7060337423777,1.31275648316284,0,-27.589889043375,6.88014994286467,0
200,-12.2218044791878,5.80949735446047,0,-12.2218044791878,-2.25,0
